mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__weights,param_model__p,param_model__n_neighbors,params,split0_test_r2,split1_test_r2,split2_test_r2,split3_test_r2,split4_test_r2,mean_test_r2,std_test_r2,rank_test_r2,split0_test_neg_mae,split1_test_neg_mae,split2_test_neg_mae,split3_test_neg_mae,split4_test_neg_mae,mean_test_neg_mae,std_test_neg_mae,rank_test_neg_mae,split0_test_neg_rmse,split1_test_neg_rmse,split2_test_neg_rmse,split3_test_neg_rmse,split4_test_neg_rmse,mean_test_neg_rmse,std_test_neg_rmse,rank_test_neg_rmse
0.006038045883178711,0.0007929133623901118,0.007766580581665039,0.0016524479242105024,uniform,1,3,"{'model__weights': 'uniform', 'model__p': 1, 'model__n_neighbors': 3}",-0.11192217460427178,0.15363838225897097,-0.37569021906032507,-0.1349519673051378,0.14542299446108065,-0.0647005968499366,0.19784009250036363,10,-0.6974819389951857,-0.611207525723849,-0.732582477952361,-0.589930052585514,-0.6549925553507571,-0.6572389101215333,0.052821532254435526,10,-0.862666222744931,-0.7871416348246724,-0.9345197842833909,-0.7278712418365814,-0.8257927909492275,-0.8275983349277606,0.06963828079005487,10
0.006595706939697266,0.0016969968737701408,0.010195207595825196,0.0016684495329509583,distance,1,15,"{'model__weights': 'distance', 'model__p': 1, 'model__n_neighbors': 15}",-0.026277964280909005,0.18743788366638336,0.08676943793110159,-0.07676939482802125,0.10367061971196068,0.054966116440103074,0.09474934785015507,2,-0.663353128864674,-0.5822338574982006,-0.5911214617349385,-0.6033552633387267,-0.6259834927534544,-0.6132094408379988,0.02905868630733489,3,-0.8287777824926398,-0.7712642296052791,-0.7614096800678155,-0.7089688782456294,-0.8457252592765202,-0.7832291659375767,0.04922251140658618,3
0.005173873901367187,0.00263101216392986,0.011132764816284179,0.0025682728810494946,distance,2,11,"{'model__weights': 'distance', 'model__p': 2, 'model__n_neighbors': 11}",-0.04230501133248055,0.1571930034808332,0.08634551319542494,-0.06550993067174526,0.08655058573050223,0.04445483208050691,0.08468328808747025,5,-0.6695698084832596,-0.5888016969969309,-0.5864076930830961,-0.6082960486735038,-0.6501780098085191,-0.620650651409062,0.03347990777679448,6,-0.8352240882079428,-0.7854869435581056,-0.7615863840462639,-0.7052523965686663,-0.8537638000845112,-0.788262722493098,0.05311460670502249,5
0.005818939208984375,0.001241591487831041,0.00926833152770996,0.0019559409100534633,distance,1,3,"{'model__weights': 'distance', 'model__p': 1, 'model__n_neighbors': 3}",-0.11285394791260983,0.1631755999557266,-0.3818642463742483,-0.14383914992054536,0.16008089140383996,-0.06306017056956739,0.20572567167008812,9,-0.6985912465053586,-0.6083810701506259,-0.7313673066747818,-0.5918000887649375,-0.6506676096964312,-0.656161464358427,0.05274796737227839,9,-0.8630275974230918,-0.7826941211907875,-0.9366144751858951,-0.730715463846626,-0.8186800674615072,-0.8263463450215814,0.07016285156545109,9
0.004755210876464844,0.002199205972543038,0.0065801143646240234,0.002740583558501403,uniform,1,7,"{'model__weights': 'uniform', 'model__p': 1, 'model__n_neighbors': 7}",-0.008729464155631028,0.2303979343252669,-0.07340772794429395,-0.08742027944285868,0.19241455630965987,0.05065100381842862,0.13445159129320586,4,-0.66526946033764,-0.567842227596668,-0.6414867171440289,-0.568158299183661,-0.5966157464048051,-0.6078744901333606,0.03932093993554018,2,-0.8216615252148302,-0.7505990610340482,-0.825487562349338,-0.7124666394490107,-0.8027673987100681,-0.7825964373514591,0.04407860710259193,2
0.005269527435302734,0.002702773352785985,0.010002803802490235,0.001592769198938544,distance,1,5,"{'model__weights': 'distance', 'model__p': 1, 'model__n_neighbors': 5}",-0.019814944944284374,0.2778900771791908,-0.16267234233328898,-0.14119813482741628,0.1802758945173918,0.02689610991831859,0.1748697376775616,7,-0.6728773127090785,-0.5471940705940849,-0.6707676496465504,-0.5807588121296702,-0.6224318463127873,-0.6188059382784342,0.049422107586821216,5,-0.8261640332372898,-0.7270705616702582,-0.8591259676834321,-0.7298714003236633,-0.8087780181746661,-0.7902019962178619,0.05294187259608519,6
0.004501056671142578,0.0027519222727963887,0.010832977294921876,0.002232123044164996,distance,2,7,"{'model__weights': 'distance', 'model__p': 2, 'model__n_neighbors': 7}",-0.015013056640880151,0.19780480751346063,0.03461115364293388,0.053046002701141015,0.20372378984300255,0.09483453941193158,0.08933014868993956,1,-0.6720904117861309,-0.5696842598498878,-0.6050241110632345,-0.5591867950233235,-0.6101368656367029,-0.603224488671856,0.039642906991664756,1,-0.8242167052588337,-0.766328419724144,-0.7828513660401427,-0.6648600846967365,-0.7971266999451903,-0.7670766551330095,0.05452635904547458,1
0.0052886962890625,0.0019820137087562437,0.010410070419311523,0.0019572204347576075,distance,2,3,"{'model__weights': 'distance', 'model__p': 2, 'model__n_neighbors': 3}",-0.09062515990456688,0.24637772066674857,-0.2837675682993732,-0.06818255580087751,0.06884229673604025,-0.025471053320405758,0.1763990836803798,8,-0.6951793194653159,-0.5579596987794753,-0.7187998906725328,-0.5533038111025103,-0.6694976312771076,-0.6389480702593884,0.06980773270981726,8,-0.8543648143204212,-0.7427655778838839,-0.9027580614277101,-0.7061363370849376,-0.8619996827769972,-0.81360489469879,0.07552405362650447,8
0.005956792831420898,0.0018984632871753878,0.007509565353393555,0.0009287179674526547,uniform,2,15,"{'model__weights': 'uniform', 'model__p': 2, 'model__n_neighbors': 15}",0.0014537860180757756,0.14745045614819852,0.12009965118808952,-0.11512831347928332,0.025531639276313856,0.03588144383027887,0.09342021177410335,6,-0.6567219465704591,-0.5938414922112665,-0.5878487230129722,-0.611405395063989,-0.6780833397364268,-0.6255801793190228,0.0356604068522346,7,-0.8175036169854997,-0.7900138727422045,-0.7473859342993803,-0.7214865530333681,-0.8818188074519742,-0.7916417569024854,0.05600663661351694,7
0.004967355728149414,0.0027063787765804633,0.006198596954345703,0.0019689836045612683,uniform,1,15,"{'model__weights': 'uniform', 'model__p': 1, 'model__n_neighbors': 15}",-0.023495148255886278,0.1814268356032963,0.09311877621985609,-0.07450633251076488,0.09275540700595242,0.05385990761249073,0.0914211529419637,3,-0.6629029603796519,-0.5822084022255748,-0.5911047082074316,-0.6026762484594252,-0.6279709872422798,-0.6133726613028727,0.029147376120273818,4,-0.82765337870484,-0.7741117435112908,-0.7587581700408957,-0.7082234611365871,-0.8508591627608758,-0.7839211832308979,0.05070058282743339,4
