mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__subsample,param_model__reg_lambda,param_model__reg_alpha,param_model__num_leaves,param_model__n_estimators,param_model__min_child_samples,param_model__max_depth,param_model__learning_rate,param_model__colsample_bytree,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_f1_weighted,split1_test_f1_weighted,split2_test_f1_weighted,split3_test_f1_weighted,split4_test_f1_weighted,mean_test_f1_weighted,std_test_f1_weighted,rank_test_f1_weighted
0.5332870006561279,0.25832034431889433,0.007663202285766601,0.00718160273714155,0.7,0.1,0.0,31,400,10,10,0.03,0.7,"{'model__subsample': 0.7, 'model__reg_lambda': 0.1, 'model__reg_alpha': 0.0, 'model__num_leaves': 31, 'model__n_estimators': 400, 'model__min_child_samples': 10, 'model__max_depth': 10, 'model__learning_rate': 0.03, 'model__colsample_bytree': 0.7}",0.5,0.5263157894736842,0.5263157894736842,0.39473684210526316,0.39473684210526316,0.46842105263157896,0.06092545738310644,7,0.4842291487232012,0.5325358851674642,0.4921052631578947,0.3725563909774436,0.38102516391990077,0.4524903703891809,0.06400107970280818,6
0.30135860443115237,0.16037154886202282,0.0060542583465576175,0.0058243451554847595,1.0,1.0,1.0,31,400,20,-1,0.02,0.7,"{'model__subsample': 1.0, 'model__reg_lambda': 1.0, 'model__reg_alpha': 1.0, 'model__num_leaves': 31, 'model__n_estimators': 400, 'model__min_child_samples': 20, 'model__max_depth': -1, 'model__learning_rate': 0.02, 'model__colsample_bytree': 0.7}",0.47368421052631576,0.5789473684210527,0.6052631578947368,0.4473684210526316,0.34210526315789475,0.4894736842105263,0.09502878992246204,2,0.47218045112781953,0.5920431433541014,0.5832543069385174,0.43180333278336913,0.3167148640832852,0.4791992196574185,0.10223307812536123,3
0.47557735443115234,0.2860666763776872,0.003208160400390625,0.00641632080078125,1.0,1.0,0.01,15,400,20,10,0.02,1.0,"{'model__subsample': 1.0, 'model__reg_lambda': 1.0, 'model__reg_alpha': 0.01, 'model__num_leaves': 15, 'model__n_estimators': 400, 'model__min_child_samples': 20, 'model__max_depth': 10, 'model__learning_rate': 0.02, 'model__colsample_bytree': 1.0}",0.4473684210526316,0.5789473684210527,0.6052631578947368,0.42105263157894735,0.3684210526315789,0.4842105263157895,0.09206766149755738,3,0.4491711735479048,0.5920431433541014,0.5980203888098625,0.4050572082379863,0.35100250626566415,0.4790588840431038,0.09968474468895948,4
0.11423759460449219,0.06983110995266775,0.008155393600463866,0.006597816353950527,0.85,5.0,0.01,127,200,40,4,0.05,0.85,"{'model__subsample': 0.85, 'model__reg_lambda': 5.0, 'model__reg_alpha': 0.01, 'model__num_leaves': 127, 'model__n_estimators': 200, 'model__min_child_samples': 40, 'model__max_depth': 4, 'model__learning_rate': 0.05, 'model__colsample_bytree': 0.85}",0.4473684210526316,0.5,0.631578947368421,0.47368421052631576,0.3157894736842105,0.4736842105263158,0.10123886348248076,6,0.27655502392344494,0.5160905696736119,0.6157160141733644,0.4531023210199412,0.28202166859154154,0.4286971194763808,0.13256711591111026,9
0.5368137359619141,0.2905703497570195,0.00197296142578125,0.0039459228515625,0.85,0.0,0.1,63,600,20,8,0.02,0.7,"{'model__subsample': 0.85, 'model__reg_lambda': 0.0, 'model__reg_alpha': 0.1, 'model__num_leaves': 63, 'model__n_estimators': 600, 'model__min_child_samples': 20, 'model__max_depth': 8, 'model__learning_rate': 0.02, 'model__colsample_bytree': 0.7}",0.39473684210526316,0.5526315789473685,0.5789473684210527,0.39473684210526316,0.3684210526315789,0.45789473684210524,0.08900807644888299,10,0.39712324288983325,0.5670426065162907,0.5595251121566911,0.36879699248120307,0.349836080099238,0.44846480682865125,0.09497960682711616,7
0.13792862892150878,0.08567601406366293,0.0031725406646728516,0.006345081329345703,0.7,1.0,0.01,15,200,40,6,0.03,1.0,"{'model__subsample': 0.7, 'model__reg_lambda': 1.0, 'model__reg_alpha': 0.01, 'model__num_leaves': 15, 'model__n_estimators': 200, 'model__min_child_samples': 40, 'model__max_depth': 6, 'model__learning_rate': 0.03, 'model__colsample_bytree': 1.0}",0.4473684210526316,0.5789473684210527,0.6052631578947368,0.42105263157894735,0.3684210526315789,0.4842105263157895,0.09206766149755738,3,0.27655502392344494,0.5980576441102756,0.5885547201336676,0.39488112094593236,0.349836080099238,0.44157691784251174,0.12955137690499857,8
0.3216808319091797,0.16255496643303946,0.006002187728881836,0.005837233797903389,0.7,1.0,1.0,63,400,20,4,0.02,0.85,"{'model__subsample': 0.7, 'model__reg_lambda': 1.0, 'model__reg_alpha': 1.0, 'model__num_leaves': 63, 'model__n_estimators': 400, 'model__min_child_samples': 20, 'model__max_depth': 4, 'model__learning_rate': 0.02, 'model__colsample_bytree': 0.85}",0.4473684210526316,0.5789473684210527,0.5526315789473685,0.5263157894736842,0.3684210526315789,0.4947368421052631,0.0769933623069884,1,0.445906432748538,0.585916161400926,0.5371120107962213,0.5247813892097014,0.3583912342526145,0.4904214456816002,0.07986666191434968,1
0.24779267311096193,0.10788767465115216,0.006371307373046875,0.006302528822751824,0.7,1.0,1.0,63,600,20,-1,0.05,1.0,"{'model__subsample': 0.7, 'model__reg_lambda': 1.0, 'model__reg_alpha': 1.0, 'model__num_leaves': 63, 'model__n_estimators': 600, 'model__min_child_samples': 20, 'model__max_depth': -1, 'model__learning_rate': 0.05, 'model__colsample_bytree': 1.0}",0.42105263157894735,0.6052631578947368,0.5526315789473685,0.4473684210526316,0.2894736842105263,0.4631578947368421,0.10989796325169,9,0.424812030075188,0.6102465465990558,0.5344238975817923,0.4364035087719299,0.27201417004048584,0.4555800306136903,0.11414807973908365,5
0.4305561065673828,0.23342618026161588,0.004849386215209961,0.006354592175704515,0.85,1.0,0.01,127,400,20,-1,0.03,0.85,"{'model__subsample': 0.85, 'model__reg_lambda': 1.0, 'model__reg_alpha': 0.01, 'model__num_leaves': 127, 'model__n_estimators': 400, 'model__min_child_samples': 20, 'model__max_depth': -1, 'model__learning_rate': 0.03, 'model__colsample_bytree': 0.85}",0.47368421052631576,0.5526315789473685,0.5789473684210527,0.4473684210526316,0.3684210526315789,0.4842105263157895,0.07554052681267015,3,0.47850174635673853,0.5670426065162907,0.5706367122271012,0.4410119501652683,0.3452380952380952,0.4804862221006988,0.08422984110371325,2
0.21631789207458496,0.14476936188935582,0.0,0.0,1.0,5.0,0.01,127,400,40,10,0.05,0.85,"{'model__subsample': 1.0, 'model__reg_lambda': 5.0, 'model__reg_alpha': 0.01, 'model__num_leaves': 127, 'model__n_estimators': 400, 'model__min_child_samples': 40, 'model__max_depth': 10, 'model__learning_rate': 0.05, 'model__colsample_bytree': 0.85}",0.4473684210526316,0.5,0.6052631578947368,0.4473684210526316,0.34210526315789475,0.46842105263157896,0.0855161937330101,7,0.27655502392344494,0.5086580086580087,0.5756410256410257,0.4304178320196627,0.3187840290381125,0.4220111838560509,0.11224420895763913,10
