mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__l1_ratio,param_model__C,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_f1_weighted,split1_test_f1_weighted,split2_test_f1_weighted,split3_test_f1_weighted,split4_test_f1_weighted,mean_test_f1_weighted,std_test_f1_weighted,rank_test_f1_weighted
0.40258264541625977,0.348434530666481,0.0024179458618164063,0.002595209127298007,0.05,0.05,"{'model__l1_ratio': 0.05, 'model__C': 0.05}",0.47368421052631576,0.6578947368421053,0.5526315789473685,0.5,0.21052631578947367,0.47894736842105257,0.14830529266953024,9,0.49021592442645073,0.6676820570397842,0.5563454089769879,0.49243470370078124,0.19747087407060473,0.4808297936429217,0.15564795352688737,7
0.38572134971618655,0.3321850684025747,0.004830598831176758,0.0063567355141843215,0.9,0.05,"{'model__l1_ratio': 0.9, 'model__C': 0.05}",0.5,0.7105263157894737,0.5789473684210527,0.5263157894736842,0.42105263157894735,0.5473684210526316,0.09618772043419509,1,0.4331983805668016,0.655103668261563,0.5587281987961106,0.4964585376484689,0.39727175885741345,0.5081521088260714,0.09187160028344177,1
0.6494936943054199,0.34706438374594506,0.0037298202514648438,0.006078199209647852,0.9,1.0,"{'model__l1_ratio': 0.9, 'model__C': 1.0}",0.42105263157894735,0.6052631578947368,0.5789473684210527,0.5789473684210527,0.2894736842105263,0.4947368421052632,0.12162336850832993,2,0.42105263157894735,0.6163579680909591,0.5845408976987926,0.5833333333333334,0.2578526493000177,0.49262749600041006,0.13581387404969245,2
0.3950223922729492,0.30495199183868293,0.003165006637573242,0.004292741409748391,0.95,0.1,"{'model__l1_ratio': 0.95, 'model__C': 0.1}",0.5,0.5789473684210527,0.5263157894736842,0.5,0.3157894736842105,0.4842105263157895,0.08900807644888296,7,0.5069559864573714,0.593421052631579,0.5186757215619695,0.47379963065558633,0.31172304627266895,0.480915087515835,0.0932074703382016,6
0.4481255054473877,0.3563072978139148,0.003205537796020508,0.006411075592041016,0.9,0.2,"{'model__l1_ratio': 0.9, 'model__C': 0.2}",0.5263157894736842,0.6052631578947368,0.5263157894736842,0.4473684210526316,0.34210526315789475,0.4894736842105263,0.08900807644888295,5,0.5290498974709501,0.6163579680909591,0.5240059396139252,0.43480644546147973,0.33052745716283116,0.48694954156002906,0.09703497144810502,4
0.8047122478485107,0.36838720385927554,0.00943145751953125,0.007700913558579252,0.1,10.0,"{'model__l1_ratio': 0.1, 'model__C': 10.0}",0.5,0.5789473684210527,0.5263157894736842,0.5526315789473685,0.2631578947368421,0.4842105263157895,0.11361596392064688,7,0.5037813832827683,0.5813788858110188,0.5129672006102212,0.5689114089571756,0.22035858877964143,0.4774794934881651,0.13207361984368304,9
0.5508766174316406,0.34362593054067486,0.004131889343261719,0.006198824239598516,0.1,2.0,"{'model__l1_ratio': 0.1, 'model__C': 2.0}",0.47368421052631576,0.5526315789473685,0.5789473684210527,0.5263157894736842,0.3157894736842105,0.4894736842105264,0.09355994123490097,3,0.4749034749034749,0.5616246634252174,0.5812865497076023,0.5380899293942772,0.25158843053579893,0.4814986095932742,0.1204014793991972,5
0.5257649898529053,0.3699398441767899,0.003163051605224609,0.0063261032104492175,0.9,0.5,"{'model__l1_ratio': 0.9, 'model__C': 0.5}",0.5263157894736842,0.5789473684210527,0.5526315789473685,0.5263157894736842,0.2631578947368421,0.4894736842105263,0.1148285485751128,5,0.5336067441330599,0.5902768284347232,0.5563454089769879,0.5352410747147589,0.22336887971562894,0.48776778719503183,0.13377047433761208,3
0.7028966903686523,0.3627053817253118,0.009688091278076173,0.0067795678940666985,0.3,5.0,"{'model__l1_ratio': 0.3, 'model__C': 5.0}",0.5,0.5789473684210527,0.5,0.5526315789473685,0.3157894736842105,0.4894736842105264,0.09206766149755741,3,0.5037813832827683,0.5813788858110188,0.49054079576932763,0.5689114089571756,0.25158843053579893,0.4792401808712179,0.11918769914457075,8
0.41851630210876467,0.33538189560533116,0.007373332977294922,0.0071980666878357445,0.9,0.1,"{'model__l1_ratio': 0.9, 'model__C': 0.1}",0.4473684210526316,0.5789473684210527,0.5,0.5,0.3157894736842105,0.46842105263157896,0.08712076503814133,10,0.447274099226561,0.593421052631579,0.5008488964346349,0.47665903890160183,0.30845614986232184,0.4653318474113397,0.09244747404156438,10
